,VOX,VCR,VDC,VDE,VFH,VHT,VIS,VGT,VAW,VNQ,VPU,SPTM,SPY,SLY,MDYG,CONSUMER,WPUSI019011,WPU101,GVZCLS,UNRATE,VIXCLS,BUSLOANS,AWHAETP,UMCSENT,TDSP,DCOILWTICO,CPIAUCSL,CSUSHPINSA,FEDFUNDS,T10Y3M,USREC,USALOLITONOSTSAM,USPHCI,INDPRO,NEWORDER,PCE,AUDUSD=X,BRLUSD=X,BZ=F,CC=F,CL=F,CNYUSD=X,CT=F,EURUSD=X,GBPUSD=X,GC=F,GE=F,GF=F,HE=F,HG=F,HO=F,JPY=X,KC=F,KE=F,LBS=F,LE=F,MXNUSD=X,NG=F,NQ=F,PA=F,PL=F,RB=F,SB=F,SI=F,USD,UUP,YM=F,ZAR=X,ZB=F,ZC=F,ZF=F,ZL=F,ZM=F,ZN=F,ZO=F,ZR=F,ZS=F,ZT=F,ZW=F,^GSPC,^IRX,^RUT
2019-10-18,86.90233612060547,177.7220916748047,147.73782348632812,69.11483001708984,67.28643035888672,166.7342529296875,141.5038299560547,212.72666931152344,121.08782958984375,88.58942413330078,134.1962432861328,35.73809051513672,289.1800842285156,65.86415100097656,52.997337341308594,1580.0527032258065,365.6225806451613,205.68709677419355,14.85,3.6,14.25,2370.0171774193545,34.34516129032258,96.21290322580646,9.92009604347826,53.75,257.56987096774196,212.09077419354838,1.6764516129032259,0.1,0.0,99.24782466774194,129.23903225806453,101.95320322580645,64438.16129032258,14640.63870967742,0.6825472712516785,0.2403210699558258,59.41999816894531,2486.0,53.779998779296875,0.1413147896528244,65.16000366210938,1.1127183437347412,1.286860466003418,1488.199951171875,98.11250305175781,143.5,67.94999694824219,2.625,1.947100043296814,108.58100128173828,95.69999694824219,433.75,385.6000061035156,110.4749984741211,0.05213818699121475,2.319999933242798,7880.75,1719.0,892.2999877929688,1.6230000257492065,12.319999694824219,17.50200080871582,11.588188171386719,26.028905868530273,26754.0,14.818900108337402,160.21875,391.0,119.0625,30.360000610351562,308.5,130.03125,294.25,1191.0,934.0,107.78125,532.25,2986.199951171875,1.625,1535.47998046875
2019-10-25,87.31597137451172,177.50796508789062,148.52178955078125,72.18966674804688,68.48609161376953,167.43775939941406,144.41552734375,218.0076904296875,123.00401306152344,88.21456909179688,134.67916870117188,36.21291732788086,292.7030029296875,67.07390594482422,53.38129806518555,1581.7721516129034,366.66129032258067,205.39354838709676,13.48,3.6,12.65,2370.2891387096774,34.32258064516129,96.50645161290322,9.913941826086957,56.52,257.678935483871,212.1223870967742,1.613225806451613,0.14,0.0,99.24963959387097,129.30451612903227,102.02555161290323,64121.58064516129,14654.11935483871,0.6816632747650146,0.24756765365600586,62.02000045776367,2435.0,56.65999984741211,0.14148074388504028,64.9000015258789,1.1103955507278442,1.2840267419815063,1499.5,98.0875015258789,145.6999969482422,64.92500305175781,2.6665000915527344,1.979599952697754,108.60600280761719,99.44999694824219,422.75,403.29998779296875,111.9749984741211,0.052306998521089554,2.299999952316284,8035.75,1745.5999755859375,929.0999755859375,1.6729999780654907,12.350000381469727,17.861000061035156,12.583096504211426,26.205373764038086,26904.0,14.67650032043457,159.375,386.75,118.7109375,30.959999084472656,303.29998779296875,129.53125,302.5,1180.0,920.25,107.640625,517.75,3022.550048828125,1.625,1558.7099609375
2019-11-01,88.52732849121094,177.6344757080078,149.0953826904297,71.90343475341797,69.51299285888672,172.53829956054688,147.1616668701172,222.79705810546875,124.62020874023438,88.35513305664062,134.6223602294922,36.755577087402344,297.109130859375,67.94222259521484,54.021244049072266,1583.4916,367.7,205.1,12.86,3.6,12.3,2370.5611,34.3,96.8,9.907787608695651,56.04,257.788,212.154,1.55,0.21,0.0,99.25145452,129.37,102.0979,63805.0,14667.6,0.6892986297607422,0.24900399148464203,60.209999084472656,2478.0,56.20000076293945,0.14208178222179413,64.2300033569336,1.1157102584838867,1.2939623594284058,1508.0,98.11250305175781,149.125,64.44999694824219,2.6510000228881836,1.9330999851226807,107.99600219726562,104.0,426.0,404.1000061035156,119.5250015258789,0.05197829380631447,2.7139999866485596,8160.25,1786.800048828125,950.2999877929688,1.6556999683380127,12.479999542236328,18.003999710083008,12.916390419006348,26.058317184448242,27259.0,15.093400001525879,160.625,389.25,119.015625,31.030000686645508,303.8999938964844,130.015625,306.0,1172.5,924.25,107.72265625,516.0,3066.909912109375,1.4850000143051147,1589.3299560546875
2019-11-08,89.17732238769531,177.97515869140625,148.3209991455078,73.62091064453125,71.20211029052734,173.23202514648438,149.7812042236328,226.38656616210938,127.43641662597656,85.36560821533203,129.69842529296875,37.036598205566406,299.8265380859375,68.56661987304688,54.178768157958984,1584.67544,368.7033333333333,205.61333333333334,12.27,3.6,12.07,2367.542863333333,34.3,97.38333333333333,9.901633391304347,57.02,257.89883333333336,212.1841,1.55,0.39,0.0,99.24943944866666,129.43533333333335,102.01980333333333,63605.5,14671.963333333333,0.6860997080802917,0.24393217265605927,62.5099983215332,2503.0,57.2400016784668,0.14292554557323456,64.72000122070312,1.1019697189331055,1.2779992818832397,1461.300048828125,98.10250091552734,147.0,64.125,2.677999973297119,1.9180999994277954,109.27400207519531,109.44999694824219,421.5,379.8999938964844,119.25,0.05229688063263893,2.7890000343322754,8257.25,1711.0999755859375,889.4000244140625,1.6337000131607056,12.569999694824219,16.783000946044922,13.83419132232666,26.372037887573242,27631.0,14.71500015258789,156.40625,377.25,118.1640625,31.5,304.8999938964844,128.390625,304.25,1180.0,919.5,107.51171875,510.25,3093.080078125,1.5099999904632568,1598.8599853515625
2019-11-15,90.13260650634766,178.03353881835938,149.67855834960938,72.58673095703125,70.99097442626953,177.33590698242188,150.8134002685547,229.52371215820312,127.34930419921875,86.81820678710938,131.71533203125,37.3951416015625,302.5924072265625,68.11782836914062,54.533199310302734,1585.8592800000001,369.70666666666665,206.12666666666667,11.23,3.6,12.05,2364.5246266666663,34.3,97.96666666666667,9.895479173913044,57.54,258.00966666666665,212.2142,1.55,0.27,0.0,99.24742437733333,129.50066666666666,101.94170666666666,63406.0,14676.326666666666,0.6788313388824463,0.2384188026189804,63.29999923706055,2766.0,57.720001220703125,0.14245419204235077,64.86000061035156,1.1020498275756836,1.2881784439086914,1467.300048828125,98.0999984741211,146.25,63.20000076293945,2.634999990463257,1.9479999542236328,108.49199676513672,106.1500015258789,417.0,375.70001220703125,119.0999984741211,0.05177939683198929,2.687999963760376,8318.75,1685.0,891.5,1.6349999904632568,12.729999542236328,16.933000564575195,13.85409164428711,26.283803939819336,27953.0,14.820050239562988,158.3125,371.25,118.5625,30.43000030517578,307.1000061035156,129.140625,309.0,1189.0,918.25,107.6171875,502.75,3120.4599609375,1.527999997138977,1596.449951171875
2019-11-22,89.9356460571289,176.51513671875,149.3917694091797,72.0050048828125,71.33647918701172,179.41714477539062,149.52801513671875,228.3042755126953,125.33634185791016,85.79670715332031,132.0183563232422,37.32731246948242,301.7868957519531,67.44464874267578,54.27721405029297,1587.04312,370.71,206.64000000000001,11.32,3.6,12.34,2361.50639,34.3,98.55,9.889324956521738,57.68,258.1205,212.24429999999998,1.55,0.19,0.0,99.245409306,129.566,101.86361,63206.5,14680.689999999999,0.6789419054985046,0.23856669664382935,63.38999938964844,2666.0,57.77000045776367,0.14228393137454987,63.41999816894531,1.1065863370895386,1.2919896841049194,1463.0999755859375,98.0824966430664,139.27499389648438,61.224998474121094,2.6475000381469727,1.9293999671936035,108.58499908447266,114.5999984741211,424.0,410.3999938964844,118.67500305175781,0.051581352949142456,2.6649999618530273,8280.5,1745.9000244140625,889.7999877929688,1.674299955368042,12.829999923706055,16.985000610351562,13.232272148132324,26.3818416595459,27862.0,14.673100471496582,159.875,368.75,118.65625,30.8799991607666,299.0,129.453125,311.5,1218.0,897.0,107.5859375,515.25,3110.2900390625,1.5429999828338623,1588.93994140625
2019-11-29,90.75306701660156,179.8537139892578,151.16046142578125,70.90617370605469,71.94110107421875,182.20193481445312,150.3849639892578,232.23800659179688,126.73959350585938,87.22117614746094,132.1793212890625,37.74399185180664,305.0380554199219,68.90808868408203,55.084537506103516,1588.22696,371.7133333333333,207.15333333333334,10.71,3.6,12.62,2358.4881533333332,34.3,99.13333333333333,9.883170739130435,58.12,258.23133333333334,212.27439999999999,1.55,0.19,0.0,99.24339423466667,129.63133333333334,101.78551333333333,63007.0,14685.053333333333,0.6769000291824341,0.23877744376659393,62.43000030517578,2617.0,55.16999816894531,0.14215853810310364,64.4000015258789,1.101176142692566,1.29128897190094,1465.5999755859375,98.09249877929688,142.27499389648438,62.025001525878906,2.6419999599456787,1.8789000511169434,109.51200103759766,118.55000305175781,438.75,416.6000061035156,121.19999694824219,0.05130454897880554,2.2809998989105225,8417.5,1815.5999755859375,897.9000244140625,1.597000002861023,12.9399995803833,16.9689998626709,13.62028694152832,26.3818416595459,28073.0,14.700699806213379,159.75,371.25,118.640625,30.420000076293945,290.8999938964844,129.296875,321.25,1248.5,876.75,107.58203125,547.5,3140.97998046875,1.5399999618530273,1624.5
2019-12-06,91.04850769042969,178.8998260498047,152.7570343017578,72.11579132080078,72.3537826538086,183.6284942626953,149.2650604248047,231.0185546875,127.14608764648438,87.03375244140625,132.41604614257812,37.79244613647461,305.5815124511719,69.54224395751953,55.3011360168457,1589.9180870967741,372.758064516129,208.07419354838711,10.73,3.5838709677419356,13.62,2356.9607193548386,34.3,99.38064516129032,9.87701652173913,59.2,258.33058064516126,212.30751612903225,1.55,0.31,0.0,99.2347697516129,129.71451612903226,101.68897419354839,62844.83870967742,14699.783870967742,0.6833000183105469,0.23897147178649902,64.38999938964844,2652.0,59.20000076293945,0.14196883141994476,65.0,1.1105434894561768,1.3158414363861084,1459.0999755859375,98.11000061035156,141.5500030517578,61.125,2.7109999656677246,1.9521000385284424,108.73799896240234,123.69999694824219,415.0,406.1000061035156,120.19999694824219,0.051644887775182724,2.3340001106262207,8400.25,1844.199951171875,896.7999877929688,1.6474000215530396,13.180000305175781,16.481000900268555,13.525771141052246,26.254392623901367,28014.0,14.624899864196777,158.4375,366.5,118.40625,31.010000228881836,297.3999938964844,128.90625,313.75,1231.0,889.5,107.54296875,532.5,3145.909912109375,1.4800000190734863,1633.8399658203125
2019-12-13,90.46745300292969,180.85623168945312,152.96739196777344,73.05764770507812,73.14075469970703,184.30270385742188,150.13177490234375,235.0113067626953,127.9493179321289,84.672119140625,132.81375122070312,38.03470993041992,307.9592590332031,69.65930938720703,55.261756896972656,1591.812129032258,373.81935483870967,209.15806451612903,10.39,3.5612903225806454,12.63,2356.029606451613,34.3,99.49354838709677,9.870862304347826,60.11,258.4251935483871,212.3418387096774,1.55,0.25,0.0,99.22350150387096,129.80483870967743,101.58505806451613,62697.6129032258,14718.66129032258,0.6927126049995422,0.24466341733932495,65.22000122070312,2660.0,60.06999969482422,0.14246028661727905,66.80000305175781,1.1186057329177856,1.347527265548706,1475.5999755859375,98.1050033569336,145.6750030517578,60.474998474121094,2.7804999351501465,1.9864000082015991,109.41300201416016,129.4499969482422,427.5,404.6000061035156,122.375,0.052681487053632736,2.2960000038146973,8494.0,1890.4000244140625,926.7000122070312,1.6632000207901,13.5,16.91200065612793,14.508243560791016,26.136747360229492,28168.0,14.412699699401855,159.03125,366.25,118.5078125,32.27000045776367,295.5,129.09375,324.25,1251.5,907.5,107.58984375,539.25,3168.800048828125,1.5230000019073486,1637.97998046875
2019-12-20,93.26512908935547,183.84571838378906,155.37539672851562,75.26344299316406,73.67570495605469,188.30157470703125,150.73135375976562,239.6371612548828,129.26268005371094,86.73631286621094,136.44033813476562,38.74616622924805,312.7990417480469,71.0447006225586,56.35458755493164,1593.7061709677419,374.8806451612903,210.24193548387098,9.69,3.5387096774193547,12.51,2355.098493548387,34.3,99.60645161290323,9.864708086956522,60.43,258.5198064516129,212.37616129032259,1.55,0.34,0.0,99.21223325612904,129.8951612903226,101.48114193548386,62550.3870967742,14737.53870967742,0.6893000602722168,0.24577270448207855,66.13999938964844,2417.0,60.439998626708984,0.1426655650138855,67.95999908447266,1.1125946044921875,1.3017443418502808,1474.699951171875,98.13749694824219,144.27499389648438,70.67500305175781,2.811000108718872,2.0218000411987305,109.38300323486328,130.6999969482422,462.25,413.29998779296875,122.2249984741211,0.052884869277477264,2.328000068664551,8707.4599609375,1808.800048828125,912.0999755859375,1.7058000564575195,13.539999961853027,17.128000259399414,15.443456649780273,26.27400016784668,28605.580078125,14.213899612426758,156.25,387.75,118.21875,33.790000915527344,297.8999938964844,128.25,292.0,1288.0,928.25,107.546875,542.25,3221.219970703125,1.527999997138977,1671.9000244140625
2019-12-27,93.5417251586914,186.2694091796875,155.8373565673828,75.71092224121094,73.68536376953125,188.9097137451172,151.2106475830078,242.2306671142578,129.96315002441406,87.18150329589844,135.68678283691406,38.91175079345703,314.8763732910156,70.84874725341797,56.499839782714844,1595.6002129032258,375.94193548387096,211.3258064516129,12.32,3.5161290322580645,13.43,2354.1673806451613,34.3,99.71935483870968,9.858553869565217,61.76,258.61441935483873,212.41048387096774,1.55,0.31,0.0,99.2009650083871,129.98548387096776,101.3772258064516,62403.16129032258,14756.416129032257,0.6946374177932739,0.24662737548351288,68.16000366210938,2497.0,61.720001220703125,0.1429326832294464,68.91999816894531,1.110111951828003,1.3002209663391113,1513.800048828125,98.16000366210938,145.5500030517578,70.57499694824219,2.8364999294281006,2.0495998859405518,109.54199981689453,132.5,479.75,409.1000061035156,123.5,0.05283039063215256,2.1579999923706055,8783.25,1881.0999755859375,949.2999877929688,1.7473000288009644,13.539999961853027,17.849000930786133,15.538348197937012,26.09000015258789,28610.0,14.131170272827148,156.90625,390.0,118.5,34.72999954223633,295.3999938964844,128.65625,288.5,1303.0,929.5,107.62109375,556.25,3240.02001953125,1.5180000066757202,1669.030029296875
2020-01-03,93.49232482910156,186.04458618164062,153.59487915039062,76.45677185058594,73.56948852539062,186.74203491210938,152.84417724609375,243.29568481445312,127.14186096191406,87.39936065673828,134.64707946777344,38.90201187133789,314.4375,71.03490447998047,56.401031494140625,1597.3742483870967,375.6290322580645,211.90645161290323,13.46,3.5,14.02,2353.0260741935485,34.306451612903224,99.87741935483871,9.832140461538462,63.0,258.7029677419355,212.4875806451613,1.5519354838709678,0.28,0.0,99.18641811483872,130.07709677419356,101.32885806451613,62230.06451612903,14770.88064516129,0.6985191702842712,0.24854601919651031,68.5999984741211,2519.0,63.04999923706055,0.1436080038547516,69.19999694824219,1.1171437501907349,1.3152703046798706,1549.199951171875,98.18250274658203,143.35000610351562,68.55000305175781,2.7985000610351562,2.0613999366760254,108.54299926757812,126.3499984741211,475.0,403.6000061035156,124.7249984741211,0.053105901926755905,2.130000114440918,8810.0,1955.5,984.5,1.7488000392913818,13.3100004196167,18.06800079345703,15.473542213439941,26.09000015258789,28602.0,14.07800006866455,158.28125,386.5,119.0625,34.810001373291016,296.1000061035156,129.390625,290.75,1299.5,930.5,107.83203125,554.5,3234.85009765625,1.4730000495910645,1660.8699951171875
2020-01-10,95.22109985351562,186.97303771972656,153.99911499023438,75.3659896850586,73.47291564941406,189.91014099121094,152.60939025878906,248.8771514892578,126.36358642578125,87.40882873535156,135.52464294433594,39.252655029296875,317.6558837890625,70.30005645751953,56.499839782714844,1598.8482677419354,371.8806451612903,211.2290322580645,12.27,3.5,12.56,2351.359283870968,34.329032258064515,100.14838709677419,9.755079076923076,59.02,258.77635483870966,212.67161290322582,1.558709677419355,0.29,0.0,99.1636746067742,130.17193548387098,101.41936129032258,61992.290322580644,14774.312903225806,0.6853210926055908,0.24437329173088074,64.9800033569336,2589.0,59.040000915527344,0.1438497006893158,71.30999755859375,1.1111111640930176,1.3070186376571655,1557.5,98.18000030517578,147.60000610351562,67.25,2.81850004196167,1.9284000396728516,109.50700378417969,118.94999694824219,494.75,392.0,127.42500305175781,0.053093209862709045,2.2019999027252197,8978.25,2072.699951171875,981.2000122070312,1.659600019454956,14.069999694824219,18.033000946044922,15.555794715881348,26.219999313354492,28777.0,14.212900161743164,157.625,385.75,118.8125,34.06999969482422,298.70001220703125,129.078125,308.5,1307.5,935.0,107.73828125,564.5,3265.35009765625,1.4980000257492065,1657.6400146484375
2020-01-17,97.90811920166016,189.6703338623047,156.982666015625,74.5082778930664,74.39991760253906,193.06846618652344,155.76878356933594,256.0265197753906,129.63235473632812,89.72003936767578,140.55148315429688,40.00264358520508,323.74163818359375,72.33802032470703,57.616397857666016,1600.3222870967743,368.1322580645161,210.5516129032258,11.31,3.5,12.1,2349.692493548387,34.351612903225806,100.41935483870968,9.678017692307693,58.55,258.8497419354839,212.8556451612903,1.5654838709677419,0.28,0.0,99.14093109870967,130.2667741935484,101.50986451612903,61754.51612903226,14777.745161290322,0.6901001930236816,0.23902858793735504,64.8499984741211,2797.0,58.540000915527344,0.14538899064064026,71.25,1.1139578819274902,1.3078734874725342,1558.800048828125,98.23999786376953,145.35000610351562,67.67500305175781,2.8494999408721924,1.8592000007629395,110.17500305175781,112.1500015258789,494.25,430.0,126.3499984741211,0.05329637974500656,2.003000020980835,9174.5,2237.89990234375,1019.4000244140625,1.6405999660491943,14.449999809265137,18.01300048828125,16.286102294921875,26.31999969482422,29279.0,14.401769638061523,157.28125,389.25,118.828125,33.349998474121094,300.6000061035156,129.046875,311.75,1351.5,929.75,107.7265625,570.5,3329.6201171875,1.5230000019073486,1699.6400146484375
2020-01-24,96.40654754638672,187.5594024658203,156.0587158203125,70.96560668945312,72.93218231201172,188.9391326904297,153.97879028320312,256.64776611328125,126.36358642578125,90.4114990234375,143.6133575439453,39.593563079833984,320.64019775390625,70.72137451171875,57.02353286743164,1601.796306451613,364.3838709677419,209.8741935483871,12.48,3.5,14.56,2348.0257032258064,34.3741935483871,100.69032258064516,9.600956307692307,54.09,258.9231290322581,213.03967741935483,1.572258064516129,0.16,0.0,99.11818759064516,130.36161290322582,101.60036774193549,61516.74193548387,14781.177419354839,0.6839804649353027,0.239859938621521,60.689998626708984,2733.0,54.189998626708984,0.14418363571166992,69.4000015258789,1.1055220365524292,1.311991572380066,1571.0999755859375,98.27249908447266,141.85000610351562,67.2249984741211,2.685499906539917,1.7339999675750732,109.552001953125,110.1500015258789,486.0,426.20001220703125,124.8499984741211,0.053335607051849365,1.8930000066757202,9144.5,2329.300048828125,1005.2000122070312,1.5152000188827515,14.390000343322754,18.05699920654297,17.1510066986084,26.389999389648438,28933.0,14.36769962310791,160.625,387.25,119.4765625,32.02000045776367,298.29998779296875,130.28125,303.25,1358.5,902.0,107.91015625,573.5,3295.469970703125,1.4900000095367432,1662.22998046875
2020-01-31,93.36390686035156,187.4030303955078,154.3359832763672,67.00338745117188,71.88932037353516,183.36795043945312,149.6065216064453,250.6521453857422,121.9954833984375,88.97174072265625,144.60540771484375,38.74616622924805,313.77435302734375,68.20330810546875,55.709354400634766,1603.2703258064516,360.6354838709678,209.19677419354838,13.5,3.5,18.84,2346.358912903226,34.39677419354839,100.96129032258065,9.523894923076924,51.58,258.9965161290323,213.22370967741935,1.5790322580645162,-0.04,0.0,99.09544408258064,130.45645161290324,101.69087096774193,61278.967741935485,14784.609677419356,0.6708257794380188,0.2357267439365387,58.15999984741211,2777.0,51.560001373291016,0.14418154954910278,67.5,1.1029127836227417,1.3089004755020142,1582.9000244140625,98.31500244140625,136.0749969482422,57.125,2.5199999809265137,1.624500036239624,108.87699890136719,102.6500015258789,465.5,435.5,121.375,0.053245868533849716,1.840999960899353,8997.75,2246.60009765625,959.2000122070312,1.488700032234192,14.609999656677246,17.972000122070312,14.8529052734375,26.280000686645508,28196.0,14.74020004272461,163.53125,381.25,120.3203125,29.940000534057617,291.0,131.65625,303.75,1361.0,872.5,108.1796875,553.75,3225.52001953125,1.5099999904632568,1614.06005859375
2020-02-07,96.48558044433594,192.09396362304688,157.2617645263672,67.51614379882812,74.18746948242188,190.48886108398438,153.97879028320312,261.30224609375,126.6749038696289,90.52516174316406,144.10940551757812,39.963680267333984,323.98541259765625,69.75137329101562,56.7962646484375,1604.0556793103449,358.07241379310346,209.41034482758621,11.3,3.6862068965517243,15.47,2390.6438413793103,34.33793103448276,98.53793103448275,9.446833538461538,50.34,258.8327931034483,213.65862068965518,1.3875862068965519,0.03,0.20689655172413793,98.7609998451724,130.28172413793104,100.91155172413794,61135.34482758621,14573.46551724138,0.6733997464179993,0.23360119760036469,54.470001220703125,2900.0,50.31999969482422,0.14347614347934723,67.75,1.0982975959777832,1.2930254936218262,1568.5999755859375,98.30500030517578,135.1999969482422,57.099998474121094,2.559000015258789,1.6433000564575195,109.96800231933594,98.3499984741211,472.5,440.20001220703125,121.32499694824219,0.0536489337682724,1.8580000400543213,9409.5,2232.10009765625,966.5999755859375,1.523900032043457,14.920000076293945,17.665000915527344,16.12409019470215,26.65999984741211,29044.0,14.903329849243164,162.59375,383.5,119.921875,30.969999313354492,289.29998779296875,131.078125,303.0,1361.5,882.0,108.02734375,558.75,3327.7099609375,1.5180000066757202,1656.780029296875
2020-02-14,98.32302856445312,197.49832153320312,158.69580078125,68.04754638671875,74.84408569335938,192.92132568359375,156.10134887695312,267.4162292480469,127.61856842041016,94.3045425415039,147.87713623046875,40.626007080078125,329.2519226074219,70.8977279663086,58.38711166381836,1604.7262551724139,355.7068965517241,209.77241379310345,11.62,3.903448275862069,13.68,2442.5873896551725,34.26551724137931,95.6655172413793,9.369772153846153,52.03,258.62955172413797,214.1353448275862,1.1631034482758622,0.01,0.4482758620689655,98.37460548620689,130.06206896551726,99.98726206896552,61007.41379310345,14326.558620689655,0.6721997857093811,0.2300560474395752,57.31999969482422,2904.0,52.04999923706055,0.14334040880203247,67.41000366210938,1.0845986604690552,1.3046824932098389,1582.699951171875,98.31749725341797,138.52499389648438,55.900001525878906,2.6054999828338623,1.698199987411499,109.75800323486328,109.0999984741211,465.5,449.29998779296875,120.82499694824219,0.053777605295181274,1.8370000123977661,9632.25,2338.60009765625,966.0,1.583299994468689,15.0600004196167,17.71500015258789,17.724287033081055,26.760000228881836,29395.0,14.904959678649902,162.40625,377.75,119.8515625,30.56999969482422,291.1000061035156,130.984375,296.0,1333.0,893.75,107.97265625,542.75,3380.159912109375,1.534999966621399,1687.5799560546875
2020-02-21,97.57225036621094,196.775146484375,158.3493194580078,67.46019744873047,73.87848663330078,192.06800842285156,154.63412475585938,261.0063781738281,127.15160369873047,94.31401824951172,147.6672821044922,40.139007568359375,325.2337951660156,70.27066040039062,58.041282653808594,1605.3968310344828,353.34137931034485,210.1344827586207,15.79,4.120689655172414,17.08,2494.5309379310347,34.19310344827586,92.79310344827586,9.29271076923077,53.36,258.4263103448276,214.61206896551724,0.9386206896551724,-0.1,0.6896551724137931,97.98821112724137,129.84241379310345,99.0629724137931,60879.48275862069,14079.651724137932,0.6613800525665283,0.22767114639282227,58.5,2922.0,53.380001068115234,0.14240145683288574,68.93000030517578,1.078799843788147,1.2883278131484985,1644.5999755859375,98.36499786376953,140.1999969482422,67.0250015258789,2.618000030517578,1.6865999698638916,111.9540023803711,108.8499984741211,468.5,460.1000061035156,119.7249984741211,0.0530577152967453,1.9049999713897705,9458.0,2627.300048828125,973.4000244140625,1.6505999565124512,15.59000015258789,18.520999908447266,16.637548446655273,26.829999923706055,28981.0,15.113900184631348,164.96875,377.0,120.296875,30.639999389648438,289.20001220703125,131.859375,296.0,1338.5,890.5,108.11328125,551.0,3337.75,1.5180000066757202,1678.6099853515625
2020-02-28,88.10841369628906,173.20315551757812,141.8050537109375,56.99063491821289,63.836177825927734,171.93136596679688,135.77560424804688,232.3793182373047,110.99254608154297,82.72012329101562,130.16392517089844,35.54167556762695,288.9341735839844,61.71708297729492,51.06525421142578,1606.0674068965518,350.9758620689655,210.49655172413793,21.27,4.337931034482759,40.11,2546.4744862068965,34.12068965517241,89.92068965517241,9.215649384615384,44.83,258.22306896551726,215.08879310344827,0.7141379310344829,-0.14,0.9310344827586208,97.60181676827587,129.62275862068967,98.13868275862069,60751.55172413793,13832.744827586208,0.6580203175544739,0.22297538816928864,50.52000045776367,2760.0,44.7599983215332,0.14278574287891388,61.59000015258789,1.0997228622436523,1.2888922691345215,1564.0999755859375,98.63999938964844,131.27499389648438,62.275001525878906,2.5460000038146973,1.4905999898910522,109.66000366210938,110.0999984741211,445.5,399.3999938964844,112.69999694824219,0.051390182226896286,1.684000015258789,8454.0,2508.800048828125,862.7999877929688,1.3954999446868896,14.460000038146973,16.386999130249023,13.300067901611328,26.530000686645508,25364.0,15.470000267028809,171.375,366.5,122.2734375,28.309999465942383,298.6000061035156,134.84375,268.75,1351.5,883.5,108.9296875,529.0,2954.219970703125,1.2300000190734863,1476.4300537109375
2020-03-06,86.23146057128906,170.36904907226562,149.93765258789062,52.338531494140625,61.48976135253906,179.11111450195312,133.54547119140625,232.55685424804688,112.02376556396484,85.88381958007812,140.1127166748047,35.65855026245117,290.1044616699219,60.39436340332031,50.92692565917969,1597.5729677419356,348.33225806451617,209.6483870967742,25.12,6.061290322580645,41.94,2618.797129032258,34.116129032258065,86.30967741935483,9.138587999999999,41.14,257.8309677419355,215.5551612903226,0.5532258064516129,0.29,1.0,96.80502301064516,127.29387096774194,95.79143870967742,59881.12903225806,13481.490322580647,0.6615506410598755,0.2170986831188202,45.27000045776367,2702.0,41.279998779296875,0.14417532086372375,62.970001220703125,1.1223849058151245,1.295068383216858,1670.800048828125,99.06500244140625,130.6999969482422,65.92500305175781,2.572999954223633,1.385200023651123,106.24800109863281,105.5999984741211,439.25,400.3999938964844,105.75,0.050468090921640396,1.7079999446868896,8503.25,2456.89990234375,895.2999877929688,1.3890000581741333,13.020000457763672,17.214000701904297,13.010936737060547,26.020000457763672,25789.0,15.586000442504883,180.96875,377.25,123.9765625,28.479999542236328,301.29998779296875,138.046875,261.75,1288.0,883.25,109.66796875,521.25,2972.3701171875,0.41499999165534973,1449.219970703125
2020-03-13,79.1617431640625,148.97024536132812,137.0519256591797,39.342506408691406,54.52664566040039,165.83584594726562,115.48231506347656,217.42178344726562,96.28610229492188,75.87203979492188,120.14312744140625,32.26899337768555,262.66033935546875,50.60624694824219,44.494361877441406,1585.4125225806451,345.57741935483875,208.31612903225806,37.43,8.387096774193548,57.83,2699.2714096774193,34.13870967741936,82.40322580645162,9.061526615384615,31.72,257.36332258064516,216.0173870967742,0.417741935483871,0.66,1.0,95.84406949354839,124.12129032258065,92.87501290322581,58713.709677419356,13088.496774193549,0.6274116039276123,0.20875954627990723,33.849998474121094,2482.0,31.729999542236328,0.1422758400440216,60.4900016784668,1.1184931993484497,1.257023572921753,1515.699951171875,99.06500244140625,113.0,56.375,2.4739999771118164,1.1374000310897827,104.61000061035156,107.05000305175781,431.25,350.0,95.57499694824219,0.04552241787314415,1.86899995803833,7915.75,1539.199951171875,743.0,0.8992000222206116,11.699999809265137,14.456000328063965,10.503463745117188,27.440000534057617,22988.0,16.561800003051758,177.9375,370.75,123.1875,26.110000610351562,295.8999938964844,135.796875,268.5,1312.0,846.75,109.73828125,514.75,2711.02001953125,0.24300000071525574,1210.1300048828125
