,Date,buy_volume_pct,sell_volume_pct,daily_buy_vol,daily_sell_vol,net_daily_vol,20td_trend_vol,20td_tot_daily_vol,20td_trend_vol,20td_trend_vol_factor,20td_tvf_rng_div_2,50td_trend_vol,50td_tot_daily_vol,50td_trend_vol_factor,50td_tvf_rng_div_4,50td_tvf_vel,MIN_Lookback_One_Year,MIN_Lookback_2_Months,MIN_Lookback_1_Months,risk_trend_factor,risk_per_share,volume_factor,Adj Close,50tdBOLD,50tdMA-TP,50tdBOLU,200tdSMA,200tdSDev,adf,hurst,sector_50td_tvf_vel,Sector,Sector Symbol,Market Index,Index Symbol,shortName,beta,currentRatio,debtToEquity,dividendRate,dividendYield,earningsGrowth,earningsQuarterlyGrowth,ebitda,ebitdaMargins,exDividendDate,forwardEPS,forwardPE,freeCashflow,grossMargins,grossProfits,heldPercentInstitutions,industry,lastDividendDate,lastDividendValue,lastSplitDate,lastSplitFactor,marketCap,operatingCashflow,operatingMargins,payoutRatio,pegRatio,priceToBook,priceToSalesTrailing12Months,profitMargins,quickRatio,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,sharesOutstanding,shortRatio,totalAssets,totalCash,totalCashPerShare,totalDebt,totalRevenue,trailingEPS,trailingAnnualDividendRate,trailingAnnualDividendYield,trailingPE
RGLD,2022-07-22 00:00:00,0.13927561210415917,-0.8607243878958408,52367.63015116385,-323632.36984883616,-271264.7396976723,-62205.93187557609,9647600.0,-62205.93187557609,-0.006447814158503264,0.07716946921704324,-62205.93187557609,9647600.0,-0.006447814158503264,0.03858473460852162,-0.1671079048209712,129.69000244140625,147.6999969482422,147.6999969482422,-6.157373039575839,19.19000244140625,1.0494153030528295,102.30999755859375,101.09839747591667,110.52326666514078,119.94813585436489,113.37554982185364,14.874050924787186,0.06091096717153624,0.4782845357038369,1.7122173956498514,Basic Materials,VAW,SP400,MDYG,"Royal Gold, Inc.",0.647439,5.221,0.243,1.4,0.0139,0.22,0.216,558307008,0.80163,1656547200,error,22.383074,,0.84805,572422000,0.82822,Gold,1656547200,0.35,,,6715530752,506465984,0.50576,0.29700002,16.77,2.502054,9.642378,0.41399,4.877,,,0.138,10.623,65639000,3.74,,183707008,2.799,6435000,696460032,error,1.4,0.013683902,24.876238
ABTX,2022-07-22 00:00:00,0.3440855804490677,-0.6559144195509323,23294.59379640188,-44405.40620359812,-21110.812407196237,-28483.641077800297,1497700.0,-28483.641077800297,-0.019018255376777926,0.22561664048785937,-28483.641077800297,1497700.0,-0.019018255376777926,0.11280832024392969,-0.1685891194519521,43.34000015258789,46.0,46.0,-2.438016294431567,4.840000152587891,1.138216652181278,41.18000030517578,37.525289526982995,39.35987101236979,41.19445249775658,41.28648869991302,2.1112832231785195,0.39416061689787074,0.49301073680641005,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
OIS,2022-07-22 00:00:00,0.3076923076923077,-0.6923076923076923,183661.53846153847,-413238.4615384615,-229576.92307692303,-223903.18494565124,14828200.0,-223903.18494565124,-0.01509982229438848,0.17314809559768693,-223903.18494565124,14828200.0,-0.01509982229438848,0.08657404779884346,-0.1744151125920925,8.699999809265137,8.699999809265137,9.020000457763672,-2.6049893222191622,4.810000419616699,0.749276579089877,4.630000114440918,3.7085446305986096,6.315733331044514,8.922922031490419,6.267099995613098,0.9369841390706372,0.5061809169406096,0.5110262757257762,error,error,error,SP600,SLY,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
HCSG,2022-07-22 00:00:00,0.1607147114621544,-0.8392852885378456,229580.96532368756,-1198919.0346763125,-969338.0693526249,-267396.4739465817,14545700.0,-267396.4739465817,-0.018383197367371918,0.2005782379780126,-267396.4739465817,14545700.0,-0.018383197367371918,0.1002891189890063,-0.18330201274763502,28.68000030517578,28.68000030517578,28.68000030517578,-8.957490639415518,4.939999580383301,0.9349819241293514,13.930000305175781,15.390599380176802,16.99718005816142,18.603760736146036,17.461059124469756,1.5225963821531014,0.806239238074971,0.44857440012690114,1.7594236599693098,Healthcare,VHT,SP600,SLY,"Healthcare Services Group, Inc.",0.333333,2.837,5.869,0.85,0.0614,-0.294,-0.287,53664000,0.0318,1660780800,error,16.569767,-9482125,0.11437,226877000,1.11173,Medical Care Facilities,1652918400,0.213,1289779200,3:2,1055012992,-12898000,0.026619999,2.1603,2.6,2.409944,0.62511694,0.01765,2.525,0.03605,0.06434,0.067,22.66,74036000,15.13,,129169000,1.744,25696000,1687704960,error,0.848,0.060875807,36.538464
COOP,2022-07-22 00:00:00,0.1874997019764919,-0.8125002980235081,97949.84431251937,-424450.15568748064,-326500.3113749613,-205307.3547475303,12407700.0,-205307.3547475303,-0.016546769727470063,0.1675690894790667,-205307.3547475303,12407700.0,-0.016546769727470063,0.08378454473953335,-0.19749190950323975,37.90999984741211,52.34000015258789,52.34000015258789,-2.3391495344986812,9.169998168945312,0.6807380184832861,40.380001068115234,34.76538993840836,40.26345002492269,45.76151011143702,42.93486257553101,3.5170625154624426,0.9192636392881475,0.4671500482205911,1.521902527519257,Financial Services,VFH,SP600,SLY,Mr. Cooper Group Inc.,1.439335,5.264,217.249,,,0.451,0.173,1634000000,0.52523,,error,6.355039,11653874688,1,3318000000,0.89226997,Mortgage Finance,,,1539216000,1:12,3029411072,3633999872,0.51077,0,-1.76,0.76192427,0.973774,0.49855,0.602,0.05066,0.45487,-0.164,39.707,73906096,5.84,,651000000,8.808,8640000000,3111000064,error,0,0,2.1260374
CSCO,2022-07-22 00:00:00,0.3134323259468446,-0.6865676740531554,4655692.426381835,-10198207.573618166,-5542515.147236331,-21734102.336931076,383877600.0,-21734102.336931076,-0.05661727159107766,0.5577069978051337,-21734102.336931076,383877600.0,-0.05661727159107766,0.27885349890256683,-0.20303590169711333,55.650001525878906,64.29000091552734,64.29000091552734,-9.64895667676922,5.270000457763672,0.93852105105681,44.459999084472656,40.34074626861631,44.133995056152344,47.92724384368838,52.24739727973938,5.552613012579841,0.2677426038408938,0.47641724301570415,2.3056782865228764,Technology,VGT,SP500,SPY,"Cisco Systems, Inc.",0.962111,1.49,25.985,1.52,0.0342,0.076,0.063,16071000064,0.31157,1656979200,error,12.560906,10352124928,0.63138,31894000000,0.75361,Communication Equipment,1656979200,0.38,953769600,2:1,183610163200,14053000192,0.27502,0.52279997,2.06,4.553764,3.559647,0.23276,1.23,0.09498,0.29790002,0.002,12.305,4140960000,1.5,,20109000704,4.856,10497999872,51581001728,error,1.49,0.03351327,15.557896
KDP,2022-07-22 00:00:00,0.5952406902815622,-0.40475930971843777,3534836.839237057,-2403663.160762943,1131173.6784741143,-2678449.815828405,142127200.0,-2678449.815828405,-0.018845441378064192,0.16436503786423382,-2678449.815828405,142127200.0,-0.018845441378064192,0.08218251893211691,-0.22931204376481332,37.11000061035156,39.349998474121094,39.349998474121094,-1.6423160297949866,3.970001220703125,1.157803931971828,36.43000030517578,33.98734439698853,35.584923044840494,37.182501692692455,36.18017817497253,1.3448732181117673,0.7404644179935174,0.35801542414679993,1.1620177265335738,Consumer Defensive,VDC,SP500,SPY,Keurig Dr Pepper Inc.,0.536482,0.541,51.711,0.75,0.020599999,0.783,0.8,3779000064,0.29388002,1656547200,error,19.97826,2224499968,0.54785997,7003000000,0.54223996,Beverages—Non-Alcoholic,1656547200,0.188,,,52145897472,2991000064,0.23828,0.4464,3.05,2.0439253,4.0552063,0.18711,0.302,0.03768,0.09701,0.061,9.069,1418550016,1.68,,592000000,0.417,13191999488,12858999808,error,0.75,0.020587428,21.880953
NBIX,2022-07-22 00:00:00,0.11082489937254085,-0.8891751006274592,67170.971509697,-538929.028490303,-471758.05698060594,-101669.48519539251,13046100.0,-101669.48519539251,-0.0077930941197286935,0.06532203784646311,-101669.48519539251,13046100.0,-0.0077930941197286935,0.032661018923231554,-0.2386053582114525,108.0199966430664,108.0199966430664,108.0199966430664,-3.2446897259834433,11.769996643066406,0.767041024282554,95.29000091552734,83.91695831484988,93.09323355356854,102.2695087922872,89.96533770561219,7.798844224556546,0.04087738876056571,0.45912784274463597,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
BRKR,2022-07-22 00:00:00,0.23445194403174408,-0.7655480559682559,91201.80622834845,-297798.19377165154,-206596.38754330308,-263652.87637223676,15754700.0,-263652.87637223676,-0.01673487126839843,0.11716286924757144,-263652.87637223676,15754700.0,-0.01673487126839843,0.05858143462378572,-0.28566851214674077,82.76000213623047,92.3499984741211,92.3499984741211,-9.349040810445562,7.850002288818359,1.1609972400845214,64.69000244140625,58.0842393913975,62.12193344751993,66.15962750364235,69.38553781032562,8.246294013854817,0.662410315268512,0.5089940329780225,error,error,error,SP400,MDYG,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error,error
RE,2022-07-22 00:00:00,0.86666843581102,-0.13333156418898,173853.6882236906,-26746.31177630939,147107.37644738122,-77650.43774032299,4465900.0,-77650.43774032299,-0.01738741076609933,0.11502913152658911,-77650.43774032299,4465900.0,-0.01738741076609933,0.057514565763294556,-0.3023131712001183,281.2699890136719,308.20001220703125,308.20001220703125,-2.9379055685298536,27.8599853515625,0.8489711428415254,271.94000244140625,264.2471363071605,276.3950237019857,288.5429110968109,277.5131108093262,10.917696094493575,0.1630282994955009,0.4255694346141096,1.521902527519257,Financial Services,VFH,SP500,SPY,"Everest Re Group, Ltd.",0.610898,1.561,32.421,6.6,0.0251,-0.113,-0.129,,0,1653350400,error,6.3449526,1219048448,0.13539,1647910000,0.96309,Insurance—Reinsurance,1653350400,1.65,,,10409660416,3775415040,0.12961,0.1842,0.14,1.0928521,0.865714,0.11102,1.069,0.027209999,0.13898,0.072,307.662,39438000,2.25,,2602093056,65.979,3088945920,12024364032,error,6.2,0.02355802,7.8416524
HCC,2022-07-22 00:00:00,0.17391298338532474,-0.8260870166146752,102834.74707574252,-488465.2529242574,-385630.5058485149,-290278.29135439417,15236600.0,-290278.29135439417,-0.019051382287019032,0.12144356952757018,-290278.29135439417,15236600.0,-0.019051382287019032,0.06072178476378509,-0.31374872067959064,25.899999618530273,42.95000076293945,42.95000076293945,-1.4670582310004785,15.329998016357422,0.9799526917666385,29.770000457763672,27.22460466109751,32.70644496281942,38.18828526454133,30.153173418045043,5.540537063869317,0.2867085346381518,0.44009264468341336,1.7122173956498514,Basic Materials,VAW,SP600,SLY,"Warrior Met Coal, Inc.",1.057168,5.393,37.977,0.24,0.0081,,,585193984,0.47296003,1652313600,error,5.1206894,199612624,0.54464,476035000,0.95839995,Coking Coal,1652313600,0.5,,,1534100096,376462016,0.36174,0.034,-0.09,1.5048642,1.2398732,0.2574,4.516,0.18505,0.37057,0.833,24.05,51653200,3.84,,442552992,8.568,386840992,1237304064,error,0.21,0.0068605025,4.8058257
CFFN,2022-07-22 00:00:00,0.75,-0.25,331425.0,-110475.0,220950.0,-314106.81577799865,15003800.0,-314106.81577799865,-0.02093515081366045,0.12875244920975545,-314106.81577799865,15003800.0,-0.02093515081366045,0.06437622460487773,-0.32520003995503355,12.789999961853027,12.789999961853027,12.789999961853027,-6.35185286570322,1.619999885559082,1.070252812411528,9.359999656677246,8.829537810559614,9.525866638819377,10.222195467079139,10.793250011205673,0.9744396608271788,0.28796222718834785,0.4591470953851631,1.521902527519257,Financial Services,VFH,SP600,SLY,"Capitol Federal Financial, Inc.",0.296078,,,0.34,0.0355,0.062,0.058,,0,1651708800,error,16.561403,,0,210657000,0.77637,Banks—Regional,error,,1465344000,1:1,1310687360,,0.49594003,0.5763,3.09,1.0305676,6.1827207,0.37995997,,0.00838,0.06566,-0.048,1.563,138844000,6.16,,166868992,1.23,1583746944,211992000,error,0.34,0.036324788,16.857141
NTAP,2022-07-22 00:00:00,0.23036732867847956,-0.7696326713215205,313230.45680412865,-1046469.5431958714,-733239.0863917428,-2119619.014295313,32133200.0,-2119619.014295313,-0.06596352104039788,0.40309161248586955,-2119619.014295313,32133200.0,-0.06596352104039788,0.20154580624293478,-0.3272879861409185,84.19000244140625,96.81999969482422,96.81999969482422,-5.631029192556679,12.439998626708984,0.826186147242009,69.26000213623047,61.28805679348366,67.30953440984091,73.33101202619815,80.439208111763,9.329999446460285,0.43697161214813673,0.5308036491570146,2.3056782865228764,Technology,VGT,SP500,SPY,"NetApp, Inc.",1.221796,1.504,350.835,2,0.028900001,-0.222,-0.225,1364000000,0.21589,1657152000,error,11.414191,764249984,0.66793,4220000000,0.92947,Computer Hardware,1657152000,0.5,953769600,2:1,15299712000,1211000064,0.19041,0.48900002,1.36,18.159622,2.4216068,0.14831,1.358,0.07757,1.23047,0.08,28.332,221190000,2.61,,4140000000,18.717,2940000000,6318000128,error,2,0.028876696,16.91198
EHTH,2022-07-22 00:00:00,0.18181810300208162,-0.8181818969979184,65690.8806146521,-295609.11938534793,-229918.23877069584,-128025.14941039053,8163500.0,-128025.14941039053,-0.015682629927162434,0.09542674309060474,-128025.14941039053,8163500.0,-0.015682629927162434,0.04771337154530237,-0.32868417006063516,59.5,59.5,59.5,-34.75724006638763,4.489999771118164,0.5518923278828117,7.480000019073486,7.431825638059593,9.739533316294352,12.047240994529112,18.97512498140335,11.287415736201163,0.6522507693324797,0.4457286817978872,1.521902527519257,Financial Services,VFH,SP600,SLY,"eHealth, Inc.",0.389953,7.444,10.992,,,,,-109605000,-0.21523,,error,-4.5060244,-66367876,0.99829,536207000,0.94578004,Insurance Brokers,,,,,200736272,-158319008,-0.22623,0,0.13,0.28028628,0.3941918,-0.26769,7.248,-0.06604,-0.15149,-0.216,18.899,26836400,2.75,,231500992,8.626,105054000,509235008,error,0,0,error
WRB,2022-07-22 00:00:00,0.21025624974324164,-0.7897437502567584,369819.7176733877,-1389080.2823266124,-1019260.5646532247,-1561909.2139521455,27927700.0,-1561909.2139521455,-0.055926883128655264,0.3269738231522905,-1561909.2139521455,27927700.0,-0.055926883128655264,0.16348691157614526,-0.342087831921682,54.95333480834961,71.52999877929688,72.31999969482422,-1.0219707906230278,10.619998931884766,1.1839565343487986,62.650001525878906,62.87790084074405,67.40748490651448,71.93706897228492,60.25372834205628,6.661010421895274,0.8512653012023139,0.4442212860744552,1.521902527519257,Financial Services,VFH,SP500,SPY,W.R. Berkley Corporation,0.788235,,52.129,0.35,0.0050999997,1.585,1.573,1976933504,0.19354999,1646697600,error,12.232245,,0.44661,4029355000,0.69304,Insurance—Property & Casualty,error,,1554249600,3:2,11257267200,,0.18096,0.07,1.83,1.6931906,1.1021403,0.13545999,,,,0.352,36.85,176640000,1.06,,2748449024,10.364,3475796992,10214005760,error,0.5,0.007980846,11.451932
MRK,2022-07-22 00:00:00,0.6565686146068541,-0.3434313853931459,4172165.2615192547,-2182334.7384807453,1989830.5230385093,-7938577.966421378,207669400.0,-7938577.966421378,-0.03822699909770712,0.22156355556974916,-7938577.966421378,207669400.0,-0.03822699909770712,0.11078177778487458,-0.3450657667900901,81.67938995361328,94.91999816894531,94.91999816894531,-0.09387408305744266,12.669998168945312,0.9076073477662007,90.11000061035156,85.22907433472238,90.88641218821208,96.54375004170177,82.03860306739807,6.505925782597097,0.7364820128151137,0.34405630719250085,1.7594236599693098,Healthcare,VHT,SP500,SPY,"Merck & Company, Inc.",0.460784,,90.522,2.76,0.0305,0.359,0.356,21568749568,0.39958,1647216000,error,12.573611,,0.71115994,35463000000,0.7525,Drug Manufacturers—General,error,,1622678400,1048:1000,228673339392,,0.34412,0.4891,1.02,6.387047,4.2364173,0.2627,,,,0.496,21.342,2525939968,1.45,,8110000128,3.208,34631000064,53978001408,error,2.56,0.028409721,31.944246
BGS,2022-07-22 00:00:00,1.0,0.0,520300.0,0.0,520300.0,-1442583.237966964,15800900.0,-1442583.237966964,-0.09129753608762564,0.5102096451341217,-1442583.237966964,15800900.0,-0.09129753608762564,0.25510482256706085,-0.35788243894772215,34.27000045776367,34.27000045776367,34.27000045776367,-7.738805715212954,4.020000457763672,0.7038637191117061,23.899999618530273,21.328370602153957,23.175360711415607,25.022350820677257,27.187862021923067,3.0008831194578907,0.21984199012316535,0.4362019137937196,1.1620177265335738,Consumer Defensive,VDC,SP600,SLY,"B&G Foods, Inc. B&G Foods, Inc.",0.365686,3.416,253.82,1.9,0.0769,,,317308992,0.15431,1648598400,error,11.703884,24577500,0.22206,456620000,0.66249,Packaged Foods,error,,,,1564664320,93878000,0.11399999,2,14.53,1.883741,0.7609258,0.03276,0.75,0.03857,0.07689,0.121,31.592,64896900,11.58,,33690000,0.492,2335785984,2056263936,error,1.9,0.07949791,18.791895
CPT,2022-07-22 00:00:00,0.6527783664646294,-0.34722163353537067,285003.03479845717,-151596.96520154283,133406.06959691434,-628845.569446204,11414000.0,-628845.569446204,-0.055094232472945856,0.2912697785155247,-628845.569446204,11414000.0,-0.055094232472945856,0.14563488925776236,-0.3783038031184504,147.85000610351562,180.3699951171875,180.3699951171875,-5.015878977790331,20.150009155273438,0.7186678480903893,135.83999633789062,125.67248158934169,135.90360238393149,146.13472317852128,155.74551385879516,13.418150282305168,0.7523192868145769,0.49122061830408026,0.16708361989875883,Real Estate,VNQ,SP500,SPY,Camden Property Trust,0.787745,3.732,85.647,3.76,0.025799999,1.452,1.576,684422976,0.56466997,1648598400,error,72.26064,,0.62182,717242000,0.99285007,REIT—Residential,error,,,,13883462656,,0.20879,1.0058999,2.71,3.645512,11.454199,0.29148,3.713,0.02032,0.09368,0.173,11.717,102197000,0.74,,1129715968,10.725,3671309056,1212084992,error,3.32,0.024440518,114.15966
D,2022-07-22 00:00:00,0.9586751325687118,-0.04132486743128811,1980143.4863206744,-85356.5136793256,1894786.9726413488,-1693876.0115092155,61801400.0,-1693876.0115092155,-0.02740837604826453,0.14469468449695114,-1693876.0115092155,61801400.0,-0.02740837604826453,0.07234734224847557,-0.37884426982999575,81.08000183105469,88.77999877929688,88.77999877929688,-2.1187249005139352,12.550003051757812,0.8477569581507978,77.3499984741211,73.44719381259432,79.75870712280273,86.07022043301114,78.41568162918091,4.2360526686581155,0.45895516221736543,0.32008633851488183,1.4856120044696786,Utilities,VPU,SP500,SPY,"Dominion Energy, Inc.",0.426564,0.792,153.049,2.67,0.0345,-0.322,-0.295,7186999808,0.50003,1654128000,error,17.863636,-4272624896,0.47916,6808000000,0.70711,Utilities—Regulated Electric,1654128000,0.668,1195516800,2:1,63765823488,3710000128,0.30133,0.91010004,2.82,2.4767606,4.4365005,0.20809999,0.284,0.0274,0.08743,0.106,17.767,811270016,1.55,,497000000,0.613,42119000064,14373000192,error,2.558,0.03307046,27.97153
WBA,2022-07-22 00:00:00,0.33333181956485214,-0.6666681804351479,1476226.6293068607,-2952473.3706931393,-1476246.7413862785,-2823291.598939265,139066600.0,-2823291.598939265,-0.02030172305168362,0.1002461584270202,-2823291.598939265,139066600.0,-0.02030172305168362,0.0501230792135101,-0.405037427273852,55.0,55.0,55.0,-6.366233194897818,7.700000762939453,1.061147195726492,38.65999984741211,36.424546891679945,40.65363914489746,44.88273139811498,45.47162384033203,3.741514928030246,0.4068850807946004,0.47337744923482555,1.7594236599693098,Healthcare,VHT,SP500,SPY,"Walgreens Boots Alliance, Inc.",0.548529,0.741,121.734,1.91,0.043899998,-0.136,-0.139,6026999808,0.04433,1652918400,error,7.598039,7857249792,0.22022,28067000000,0.61285996,Pharmaceutical Retailers,error,,919123200,2:1,33477869568,5183000064,0.03135,0.2778,3.49,1.4318972,0.24625497,0.04625,0.322,0.02902,0.21486999,0.03,157.211,863945024,2.96,,1887000064,2.185,38563999744,135948001280,error,1.88,0.048629075,13.211728
